nom;% Voix/Ins_T2;% Voix/Exp_T2;% Voix/Exp_T1;% Voix/Ins_T1;P13_pop;P13_pop0002;P13_pop0305;P13_pop0610;P13_pop1117;P13_pop1824;P13_pop2539;P13_pop4054;P13_pop5564;P13_pop6579;P13_pop80p;P13_pop0019;P13_pop2064;P13_pop65P;P13_poph;P13_h0019;P13_h2064;P13_h65p;P13_popf;P13_f0019;P13_f2064;P13_f65p;P13_pop_fr;P13_pop_etr;P13_Pop15P;C13_Pop15P_cs1;C13_Pop15P_cs2;C13_Pop15P_cs3;C13_Pop15P_cs4;C13_Pop15P_cs5;C13_Pop15P_cs6;C13_Pop15P_cs7;C13_Pop15P_cs8;C13_H15P;C13_H15P_cs1;C13_H15P_cs2;C13_H15P_cs3;C13_H15P_cs4;C13_H15P_cs5;C13_H15P_cs6;C13_H15P_cs7;C13_H15P_cs8;C13_F15P;C13_F15P_cs1;C13_F15P_cs2;C13_F15P_cs3;C13_F15P_cs4;C13_F15P_cs5;C13_F15P_cs6;C13_F15P_cs7;C13_F15P_cs8;sexe;nb_mandats;ancrage_local;Tweets;Followers;Following;Listed;Replies/100derniers;Tweets with @mentions/100derniers;Tweets with #hashtags/100derniers;Retweets/100;Tweets with links/100derniers;Tweets with media/100derniers;age;duree_mandat (sem);semaines_presence/duree_mandat (sem);amendements_adoptes/duree_mandat (sem);amendements_proposes/duree_mandat (sem);amendements_signes/duree_mandat (sem);commission_interventions/duree_mandat (sem);commission_presences/duree_mandat (sem);hemicycle_interventions/duree_mandat (sem);hemicycle_interventions_courtes/duree_mandat (sem);propositions_ecrites/duree_mandat (sem);propositions_signees/duree_mandat (sem);questions_ecrites/duree_mandat (sem);questions_orales/duree_mandat (sem);rapports/duree_mandat (sem);_Agriculteurs exploitants;_Anciens agriculteurs exploitants;_Anciens artisans, commerçants, chefs d'entreprise;_Anciens cadres et professions intermédiaires;_Anciens employés et ouvriers;_Artisans;_Cadres d'entreprise;_Cadres de la fonction publique, professions intellectuelles et  artistiques;_Chefs d'entreprise de 10 salariés ou plus;_Commerçants et assimilés;_Contremaîtres, agents de maîtrise;_Employés administratifs d'entreprise;_Employés de commerce;_Employés de la fonction publique;_Inactifs divers (autres que retraités);_Ouvriers agricoles;_Ouvriers qualifiés;_Professions intermédiaires administratives et commerciales des entreprises;_Professions intermédiaires de l'enseignement, de la santé, de la fonction publique et assimilés;_Professions libérales et assimilés;_Sans profession déclarée;_AE;_GDR;_LFI;_LR;_LREM;_LT;_MODEM;_NI;_SOC;_UDI
Hubert Julien-Laferrière;22.49;52.81;0.12;0.06;116512.058247873;2.477856358143367;3.5627231529799506;5.2981667124416365;6.799299642955233;13.598599285910463;25.530417467728643;17.82219857182093;9.660807470475143;9.508891787970338;5.737606426805822;20.735203240867893;64.01658198297172;15.24649821477616;54494.0184844203;22.24281572283187;65.46041766065989;12.293096487686718;62018.0397634455;19.41049372762746;62.74629946144668;17.839981940726883;92.2488670694864;7.750274649821478;98684.4967553098;0.0273600583681245;3.1879534676340646;19.164200883628556;17.739451177495845;14.251550403307528;6.481293826760163;18.56531960601516;20.579830570305216;45465.7992406429;0.046189376443418;5.100626855823161;23.47080171560541;16.936104695919937;9.800945782470032;11.371384581546245;15.89134499065215;17.373804025074232;53218.6975146587;0.0093953173738208;1.5539854936299748;15.48348303205682;18.426096433537527;18.052162802059453;2.301852756586117;20.850088315983317;23.31729865834868;1;2;0;3571.0;6819.0;2810.0;133.0;0.0;79.0;49.0;68.0;33.0;7.0;56;236.85714285714286;0.5277442702050663;2.499396863691194;0.8063932448733414;17.858866103739444;0.40952955367913146;0.7515078407720145;0.5108564535585042;0.033775633293124246;0.0;0.2997587454764777;0.10554885404101327;0.029553679131483716;0.021109770808202654;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Jean-Louis Touraine;24.43;59.85;0.12;0.06;128432.680116042;2.694811261990781;3.3223807150865827;4.386757194468668;5.160707611810141;18.066369752086707;28.16120592998629;15.288245920019932;8.693316307462315;8.881742867821103;5.341347950666501;18.75155724430049;67.02457331506166;14.223090818487606;59937.2562090122;20.232911223451293;68.19493801825249;11.570482339790113;68495.4239070229;17.455288707204904;65.99897802759325;16.544273304620774;90.89401395290894;9.105986047091069;111109.701382869;0.0252004788090973;2.234742460106742;17.697936260788953;17.95534115148188;15.14548776426752;6.4945233959445225;17.46933191730643;22.97473651999388;50976.3847144177;0.0549278091650973;3.646814187068424;21.831842435656;17.824074074074073;9.841886377903329;11.625078468298808;15.20323289391086;19.96822033898305;60133.3166684454;0.0;1.0376997655197644;14.19353765819101;18.064956014168597;19.641461427169773;2.145244707564898;19.39035138775714;25.5234230788419;1;2;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77;236.85714285714286;0.5446320868516284;5.860072376357056;2.0265379975874547;12.851628468033775;1.9463208685162847;1.1399276236429432;2.4613992762364294;0.6248492159227985;0.008443908323281062;0.2659831121833534;0.30820265379975875;0.016887816646562123;0.008443908323281062;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Anne Brugnera;25.07;60.55;0.12;0.06;130981.558064437;2.5637306174177934;3.3783525854894982;5.125170826303052;6.834579061085195;14.43797191959139;25.530420442659626;17.90183309029554;9.003595941396082;9.556347867247922;5.664180300959681;21.053435231064046;63.72450966170666;15.220528168207604;61270.6254272111;22.59833523747348;64.42467765627549;12.97535498612698;69710.9326372273;19.695882943623584;63.11002725577392;17.194089800602498;92.12023117856788;7.879768821432116;111400.033722298;0.0278276481149012;2.6956912028725317;21.131059245960504;16.86983842010772;13.791741472172353;5.804308797127469;18.308797127468583;21.36804308797128;51210.9100410661;0.0273384104667057;4.139816442101152;26.52216363991408;15.9070494044132;8.385081038859598;10.337824643624293;16.31907830501855;18.355789884788127;60189.1236812384;0.028244363588031;1.4670454734253766;16.542889896825;17.68761733871638;18.39040356211268;1.9455382212696672;20.00033228663045;23.92962169167124;0;2;0;4519.0;5014.0;1188.0;145.0;0.0;48.0;46.0;35.0;61.0;8.0;52;236.85714285714286;0.5066344993968637;5.235223160434258;1.1357056694813028;11.597708082026537;0.8823884197828709;0.7050663449939686;1.7310012062726177;0.8443908323281062;0.0;0.24065138721351026;0.0971049457177322;0.033775633293124246;0.016887816646562123;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Blandine Brocard;25.37;60.26;0.12;0.06;117097.999999863;2.297240749122522;3.7370726833309136;6.603926659094597;9.20348087483027;7.540756808457945;16.578563071641458;20.72042836281032;12.799644738977086;13.563114341101825;6.952355739258905;24.27218459909306;55.211491327702674;20.516324073204267;56204.0607279979;26.042630417763863;55.7309088321116;18.224681517329728;60893.9392720311;22.638070057313648;54.730428784917805;22.629858932882268;94.87348096022956;5.126519039770447;96255.1503896203;0.2254428341384863;4.574307828164771;15.604384187834397;15.432964521323566;13.432029504960784;7.443769154849098;27.147680639966755;16.13422679341333;45374.3816362671;0.3504209459161634;7.281703178031472;19.66103936174902;14.111605765416318;6.289945783929123;13.390928725701944;24.954819940935337;13.950720677039715;50880.7687533527;0.1139937106918239;2.15998427672956;11.987028301886792;16.609669811320753;19.801493710691823;2.138364779874214;29.103773584905664;18.081761006289305;0;1;0;1924.0;4539.0;3047.0;131.0;8.0;41.0;32.0;21.0;68.0;13.0;41;236.85714285714286;0.5741857659831122;4.399276236429433;1.0512665862484922;12.539203860072377;0.2575392038600724;0.9203860072376356;0.548854041013269;0.2744270205066345;0.0;0.21531966224366705;0.08443908323281062;0.025331724969843185;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Bruno Bonnell;22.11;60.18;0.12;0.06;147191.999999999;3.2406872702814717;3.994130075887792;5.7388019647940425;6.773511967443661;14.84941334728346;25.321521016910005;16.982016563512715;8.95163427111712;8.947557934928087;5.198008030382292;22.856696401274533;62.99705824405025;14.145565965310375;71320.7910638418;24.269489624228825;64.08440830061693;11.64469994391475;75871.2089361418;21.528647309248598;61.973613106457016;16.496421557643895;87.72683112418558;12.273168875814418;122312.389170353;0.0130813002812479;2.35545163189221;12.091209366211002;16.86261364379619;17.540388514618353;10.225488913598012;18.604879325004905;22.303616979527767;58647.2141768136;0.0170511705628591;3.691578426859004;15.455180998175525;16.401520964414207;9.506027588793971;17.68888434191007;16.183265981209612;21.051375176905896;63665.1749935262;0.0094243304798554;1.124636770596089;8.99081127778214;17.28736354354826;24.941490614937564;3.348778763841985;20.83562396921385;23.457158564360324;1;1;0;9630.0;11824.0;504.0;333.0;1.0;86.0;24.0;79.0;25.0;3.0;64;236.85714285714286;0.4264173703256936;4.086851628468033;0.07177322074788903;6.856453558504222;0.08866103739445115;0.3630880579010856;0.2195416164053076;0.13088057901085645;0.0;0.1942098914354644;0.004221954161640531;0.016887816646562123;0.004221954161640531;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Anissa Khedher;15.39;50.61;0.12;0.06;120518.999999975;3.670820956205712;5.005891236163892;7.582269868401401;9.083290462835429;9.959508123267891;19.92399475597006;18.625433545196568;10.283111236495794;10.854810069865083;5.007550739308651;28.210723709321428;55.92608572993246;15.862360809173731;57993.0662432134;29.605297191040297;56.32576345420999;14.067215008707947;62525.933756783;26.917233106757298;55.55537784886045;17.52578968412635;85.58555568462802;14.414444315371975;94544.0008018565;0.022211880182772;2.5871551870028773;6.76827720426468;12.212303266204096;17.98421898798443;15.466872567270263;22.39909460145541;22.555635471314943;44930.9261099642;0.0467393723569997;4.251057200089027;8.720231471177387;12.25461829512575;9.519252170042288;26.41442243489873;20.948141553527712;17.83886044958825;49613.0746919019;0.0;1.0783464011448611;5.000705460262432;12.17221292806321;25.64851954124927;5.552980065708584;23.71354282143793;26.825630379134505;0;1;1;3099.0;3663.0;313.0;128.0;1.0;41.0;35.0;23.0;72.0;5.0;42;236.85714285714286;0.47708082026537996;4.192400482509047;0.18998793727382388;12.8854041013269;0.16887816646562123;0.5446320868516284;0.21531966224366705;0.008443908323281062;0.0;0.24065138721351026;0.19843184559710494;0.037997587454764774;0.004221954161640531;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Nathalie Serre;23.13;53.62;0.12;0.06;138951.000000013;2.37421824959878;3.733690293700657;6.834783484825587;9.759555526768429;8.02441148318472;15.8041323919943;21.360767464789745;12.50944577584904;13.210412303617822;6.38642399119114;25.210325942238637;55.19139840663255;19.596836294808963;68310.0212012513;26.436832089006003;56.23773971600059;17.32396428048602;70640.9787987294;24.02321630804077;54.18035107587769;21.795016987542468;96.38145821188763;3.6178221099524297;113336.404790588;1.049092962518529;4.473424154725771;10.369167784287429;14.575245288346157;13.953201101150562;12.028834615656102;27.48111809133903;16.066386673254744;54903.0493105576;1.6520044442015918;6.868477132397137;12.849935340509628;13.578492978525764;6.043385607343861;19.78216126623317;25.568730306176345;13.651348742327375;58433.3554800321;0.4808926462786439;2.223058887957148;8.038266048294627;15.511782725514692;21.38517618469016;4.743894717026338;29.27626512415929;18.33381821915698;0;1;0;574.0;349.0;132.0;22.0;1.0;94.0;25.0;80.0;22.0;5.0;54;80.71428571428571;0.4336283185840708;0.9787610619469027;0.47079646017699117;40.21592920353983;0.0;0.3964601769911505;0.12389380530973453;0.03716814159292035;0.012389380530973453;0.5823008849557523;0.3592920353982301;0.024778761061946906;0.024778761061946906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
Bernard Perrut;20.76;51.0;0.12;0.06;134536.000000017;2.932300648153654;4.446393530356187;7.160165308913599;9.364779687221263;7.282809062258429;19.21121484212404;20.597460902658025;11.5508116786585;11.802788844621514;5.648302313135518;26.17217696378664;56.37598858298151;17.45109115775703;65702.315459793;27.30510486743174;57.41834342942376;15.275029679461811;68833.6845401977;25.089709877529675;55.38186625601092;19.52697107492046;94.7463875839924;5.252869120532795;108011.700352559;1.7757450630028422;4.36899945375934;7.766801529473851;15.151234596476284;15.903009878623472;13.962466785790337;25.124292896093912;15.942820638638658;52123.7857186176;2.599620129309518;6.75133818084147;10.110699691115247;14.381367150777969;6.338852330065422;23.18554189129559;23.413848013353032;13.212976996719297;55887.9146339446;1.007389911786283;2.1454005403761163;5.5809043247982535;15.86952242918747;24.823304167337664;5.36081736360871;26.718199223433;18.48730473992163;1;2;1;1961.0;6782.0;3593.0;195.0;4.0;55.0;9.0;35.0;55.0;11.0;65;236.85714285714286;0.6459589867310012;1.313027744270205;4.247285886610374;57.96743063932448;0.899276236429433;1.0006031363088057;0.971049457177322;0.18998793727382388;0.14354644149577805;3.2171290711700844;0.9837153196622437;0.07599517490952955;0.008443908323281062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Thomas Gassilloud;25.71;63.83;0.12;0.06;124835.0;2.369527776665198;3.776985621019746;6.813794208355029;9.9531381423479;8.075459606680818;16.31113069251412;21.87767853566708;12.448431930147796;12.52693555493251;5.842912644690992;25.532102375135175;56.09644731044979;18.370649257019263;60928.5402539585;26.8218224789916;56.58153886554622;16.594997373949578;63906.4597460266;24.301317560166492;55.633273870998025;20.06227897224048;97.04089398005368;2.958304962550567;101614.099428915;1.2685259905131183;4.401952486862046;11.74346054677505;16.537091345680714;13.875056586690809;10.349951778298266;26.33790619402838;15.481134489342018;49086.3427958493;1.994458705129772;6.669926251884448;15.2772684675875;14.808703092531475;5.64926863056676;17.318583710222875;24.89304486004156;13.38059731899116;52527.7566330569;0.5901726731014526;2.2807318141146458;8.44137300816723;18.150665372094352;21.56224417918404;3.8380261579758974;27.68861728254041;17.44245816437261;1;2;1;16736.0;4099.0;1542.0;0.0;12.0;59.0;33.0;29.0;64.0;1.0;41;236.85714285714286;0.5024125452352232;2.085645355850422;0.10554885404101327;6.2104945717732205;0.5404101326899879;0.6544028950542823;0.16043425814234016;0.012665862484921592;0.0;0.21109770808202655;0.037997587454764774;0.016887816646562123;0.021109770808202654;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Jean-Luc Fugit;20.75;54.71;0.12;0.06;127416.999999982;2.6503735794562693;4.11329817291392;7.292647705154769;9.812739373391096;7.738431594148301;17.52841087461543;22.279776480190872;11.8313241665097;11.797576442518992;4.951497457148238;26.3161612356376;56.93319520311421;16.749858730457714;62647.7784946075;27.50331220968283;57.34672051335259;15.1483710313343;64769.2215053878;25.16636045021538;56.53321805184579;18.29887754944495;95.29729390343442;4.7027060965655805;102414.443275848;0.8143417892085067;4.240631163708087;9.702775011228931;17.449762727752066;15.280137481203743;12.31374616751616;24.646044486105414;15.548655457261704;50205.0920318889;1.1632307539089732;6.519270988945324;12.50473060452146;16.898715267403645;5.682700926202569;21.13335325166816;23.479733094313318;12.610297779105666;52209.3512439539;0.4769292650692409;2.0494550747955333;7.008370204370894;17.977743300963436;24.50918424026509;3.8326725277251046;25.767587963761034;18.37231128732594;1;1;0;8261.0;5632.0;3656.0;133.0;0.0;73.0;22.0;63.0;40.0;6.0;53;236.85714285714286;0.612183353437877;5.80518697225573;1.287696019300362;14.540410132689988;1.9632086851628467;1.0470446320868516;1.6676718938480095;0.47285886610373945;0.004221954161640531;0.22376357056694812;0.0971049457177322;0.05066344993968637;0.037997587454764774;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Cyrille Isaac-Sibille;22.53;56.25;0.12;0.06;116963.000000034;2.845344254165848;4.019219753255303;6.403734514333593;8.577071381548011;8.199174097791609;19.268486615425388;19.902020297017007;11.438660089088003;12.569787026666551;6.771372143327377;24.42567307610099;56.23145781144464;19.342014141224148;55322.2423274375;26.031235313256936;57.13278623332489;16.832363255124545;61640.7576725355;22.983452303698897;55.423426346528224;21.59312134977288;93.821977890444;6.177167138325795;95703.0512199974;0.0417959729580054;3.3280043467811877;13.361127655350408;17.370406361347086;14.988035902740773;9.226461030479712;25.4694210212846;16.21161301108638;44506.587221024;0.0539253134408843;5.385790679908327;17.02242394283917;16.69437828607379;7.399002381701343;16.683143845773603;23.226081876600908;13.526266121421832;51196.4639989802;0.0292991639971872;1.537229471052426;10.176576295023049;17.95843425267599;21.585670755527776;2.7424017501367293;27.41815766856785;18.544417532619736;1;1;1;6427.0;2594.0;1287.0;113.0;7.0;73.0;15.0;45.0;44.0;15.0;64;236.85714285714286;0.5910735826296742;3.120024125452352;2.448733413751508;16.0729794933655;1.519903498190591;1.0639324487334136;1.3974668275030158;0.6332931242460796;0.021109770808202654;0.14776839565741856;0.1773220747889023;0.05910735826296743;0.05910735826296743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
Danièle Cazarian;19.03;52.35;0.12;0.06;116869.615334187;2.5584201114067886;4.03956566754229;6.885487169394793;9.71515115214471;8.499259855051381;17.3245257510546;21.322164132490222;12.143511110730818;12.47465110508347;5.033841309500381;25.88967134141646;56.60098058509956;17.508492414583852;57189.2105512478;27.43010019409327;56.6472573396982;15.91914529017818;59680.4047829581;24.41186327077748;56.55495978552278;19.03150134048257;94.396289863009;5.60371013699099;94874.8498250513;0.1422939899234774;3.7354807428800303;10.154520732761346;16.712692623901173;15.914792250774711;12.175095389674729;24.83820646330923;16.324809747665327;45873.886404853;0.2376125389662764;5.842216554400192;13.073049506245503;16.15547271815665;6.812286094216642;20.530595339306345;23.69367601857302;13.648551435484926;49000.9634202125;0.0510204081632653;1.7612244897959186;7.420408163265306;17.23469387755102;24.43469387755102;4.351020408163266;25.90816326530612;18.83061224489796;0;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57;236.85714285714286;0.4813027744270205;4.416164053075995;0.0971049457177322;10.808202653799759;0.33775633293124246;0.5910735826296742;0.10132689987937274;0.021109770808202654;0.0;0.23642943305186973;0.28287092882991555;0.033775633293124246;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Yves Blein;18.47;65.6;0.12;0.06;134749.384665781;3.5992845958040505;5.1963279875917445;7.61564093240024;9.168157092074896;8.952200016326652;20.29848087926441;18.97082724176061;10.66204572946738;10.751842314228677;4.781482608405257;28.15827946775115;56.3076534890797;15.533324922633934;65470.1431996104;29.20421567129983;56.80769818237361;13.98655872918894;69279.241466236;27.169849449328083;55.83365810707429;16.995049004748914;86.29971279935287;13.69954508011191;105363.716714037;0.0322693924812315;2.472404923929653;4.399077475014948;12.632518056623294;18.43341590501409;17.358085855565996;22.22791682089538;22.443362470696545;50470.6374663221;0.0515157519318407;4.008321775312067;5.680602338022587;13.275212997820487;8.200911432534179;29.58787398454528;21.676243312859125;17.511392906677234;54893.079247737;0.0127520813218443;1.058422749713078;3.218989670814129;12.039786493724154;27.839615251489263;6.113712130872789;22.733317545042173;26.97611717341009;1;1;1;3269.0;4024.0;3891.0;187.0;4.0;64.0;35.0;49.0;43.0;19.0;68;236.85714285714286;0.5024125452352232;4.538600723763571;0.2997587454764777;7.806393244873341;0.12665862484921592;0.5024125452352232;0.08443908323281062;0.012665862484921592;0.0;0.18998793727382388;0.13510253317249699;0.012665862484921592;0.008443908323281062;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Barbara Bessot Ballot;26.15;59.13;0.12;0.06;119280.999999977;2.2468142186452047;3.540409121395037;6.19131455399061;8.724010731052985;6.70942320590208;16.320422535211268;20.832494969818917;14.217806841046276;14.046780684104627;7.168008048289738;22.909959758551302;55.874413145539904;21.214788732394364;58562.5805050233;24.17608688227861;57.060892729073466;18.759605204740275;60718.4194950001;21.6871438453177;54.728416614512994;23.581145624032413;97.52682763246143;2.473172367538565;98760.2447610532;1.544147428108546;3.330295666261644;4.792426083434589;12.566828675577158;16.084447144592954;17.327865532604292;30.38477116241393;13.96415552855407;47669.4373703991;2.6264448593425493;5.091359164236716;6.104596278503849;11.61551532442468;5.647276007468166;28.78180788353017;29.251714951016385;10.872894333843798;51090.8073906501;0.5323938148365629;1.687218633783519;3.5662556273243293;13.452730475631238;25.82305734977491;6.6392640438441966;31.44255235858289;16.848698375415932;0;1;0;2948.0;5539.0;794.0;122.0;0.0;90.0;43.0;79.0;23.0;2.0;50;236.85714285714286;0.6248492159227985;4.715922798552473;1.6254523522316042;11.821471652593486;0.9203860072376356;1.009047044632087;0.5530759951749096;0.13510253317249699;0.008443908323281062;0.34620024125452353;0.43486127864897467;0.029553679131483716;0.029553679131483716;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Christophe Lejeune;24.63;58.0;0.12;0.06;119674.999999969;2.285375269482093;3.557163627855674;6.3238464495212;8.784698430736835;6.275381452947173;16.626836238447783;21.06806825208483;14.323913297792334;14.351488209636178;6.399886357939068;23.09524207430185;56.152547754733696;20.752210170964453;59371.8887837199;24.082464502871773;57.34954775900693;18.567987738121307;60303.1112162869;22.12327744888314;54.97404772565212;22.901016533174136;97.04781322593044;2.952186774069556;98800.6446787205;1.0516194331983806;3.124493927125506;5.039473684210527;12.167004048582996;15.28846153846154;17.90182186234818;30.224696356275302;15.200404858299596;48602.5841507794;1.6954034813382166;4.50804493642237;6.423603966914941;12.112670260483108;6.189045718283198;28.49676968026007;29.33212624994856;11.234105592362456;50198.0605279402;0.4263118052512052;1.782939559344994;3.697358460496434;12.217618231802064;24.098569664130046;7.641738714689829;31.086895892266625;19.03860711582135;1;1;1;2070.0;2140.0;2181.0;66.0;16.0;95.0;20.0;78.0;13.0;7.0;53;236.85714285714286;0.5193003618817853;3.8208685162846803;0.2448733413751508;8.093486127864898;0.7135102533172497;1.03437876960193;0.11821471652593486;0.004221954161640531;0.0;0.19843184559710494;0.21531966224366705;0.025331724969843185;0.012665862484921592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
