nom;amendements_adoptes;amendements_proposes;amendements_signes;commission_interventions;commission_presences;hemicycle_interventions;hemicycle_interventions_courtes;propositions_ecrites;propositions_signees;questions_ecrites;questions_orales;rapports;semaines_presence;mois;annee;DEPSIR
Francis Chouat;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;9101
Francis Chouat;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;9101
Francis Chouat;9;1;10;0;2;0;0;0;0;0;0;0;2;9;2021;9101
Francis Chouat;45;7;64;0;1;0;0;0;0;0;0;1;1;10;2021;9101
Francis Chouat;34;2;38;0;0;0;0;0;0;0;0;0;0;11;2021;9101
Francis Chouat;23;1;32;0;2;0;0;0;0;0;0;0;2;12;2021;9101
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2017;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2017;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2017;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2017;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2017;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2017;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2017;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2018;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2019;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2019;5907
Valérie Six;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2019;5907
